category_fullname,video_url,title,langage,questions,video_type,
25La Central Eléctrica,https://www.youtube.com/watch?v=m5ych9oDtk0&ab_channel=TheEconomist How do carbon markets work?,How do carbon markets work?,ENG,¿Cómo funcionan los mercados de carbono? ¿Qué sistema utilizó el gobierno de los estados unidos para reducir las emisiones de dióxido de sofre y acabar con la lluvia ácida? ¿Qué es un sistema cap and trade? ¿Cómo se está aplicando para reducir las emisiones de CO2 globalmente? ¿Qué precio debería tener el carbono para frenar el cambio climático? ¿Qué problemas está teniendo este sistema? ¿Qué impide que las empresas se muevan a territorios en los que no se respete esta regulación? ¿Sería una solución poner impuestos a la importación de productos que vinieran de estos países? ¿Sería ético? ¿Será sostenible esta medida?,reportaje,
26La Estación,https://www.youtube.com/watch?v=r6fOgJiCRBg&ab_channel=Politikon Futuro del ferrocarril en España conferencia,Futuro del ferrocarril en España conferencia,ESP,¿Son exageradas las críticas que se le hacen a la alta velocidad? ¿Por qué se le presta tan poca atención al ferrocarril de mercancías? ¿Cuál es el objetivo de una línea de tren? ¿Para qué sirve el ferrocarril? ¿Se puede medir la riqueza que genera? ¿A qué es equivalente una línea de Alta Velocidad? ¿Cómo se mide la rentabilidad de una autopista? ¿Cómo era la red de ferrocarriles en 1989? ¿Podemos decir que ha valido la pena la inversión en AV? ¿Dará beneficios a muy largo plazo? ¿Tendría que ir acompañado de una buena red ferroviaria de mercancías? ¿Cuál es el problema con el ancho de vía? ¿Cómo tiene que ser la gestión para que le saquemos el máximo provecho? ¿Era necesario un cambio en los ferrocarriles españoles? ¿Podrían haber sido competitivas las líneas de tren de antes de los años 80? ¿Cambia mucho el presupuesto de construcción entre un tren a 200 o a 300? ¿Cómo es la red que se ha acabado construyendo? ¿Son rentables las redes? ¿Alguien pide que los aeropuertos o las autovías sean rentables? ¿Qué beneficios sociales traen?,presentación,
26La Estación,https://www.youtube.com/watch?v=ZwFCXaODAtM&ab_channel=AFPEspa%C3%B1ol Huella de carbono transportes,Huella de carbono transportes,ESP,¿Es el transporte de los sectores que más contamina? ¿Cuál es el transporte más ecológico a altas velocidades? ¿Jugarán los trenes un papel clave en la transición energética? ¿Cómo podría mejorar nuestro sistema ferroviario para poder abordar este cambio? ¿Qué papel podrían jugar los trenes de mercancías? ¿Sería viable hacer una red de mercancías con ancho de vía internacional?,presentación,
26La Estación,https://www.youtube.com/watch?v=U6V-HDbX9A8&ab_channel=FinancialTimes Why did we sell off the railways?,Why did we sell off the railways?,ENG,"¿Qué experiencias tienen en otros países en la gestión de sus ferrocarriles? ¿Qué opciones de gestión existen? ¿Sólo privatización y nacionalización? ¿Por qué privatizaron las líneas ferroviarias en Inglaterra? ¿Hay diferentes tipos de privatización? ¿Son todas igual de eficientes? ¿Qué pasa cuando se privatiza juntamente las líneas, la gestión y los trenes? ¿Qué sistema garantiza la eficiencia y calidad de las instalaciones? ¿Cómo se garantiza la competencia entre empresas en un sistema ferroviario? ¿Es buena idea separar las líneas en tres componentes? La vía, los trenes y las operadoras. ¿Qué ocurriría si se liberalizaran estos tres componentes por separado? ¿Competirían las empresas entre ellas para ofrecer el servicio más barato? ¿Qué pasa cuando una empresa se encarga de las tres juntas? ¿Qué error cometieron los ingleses al privatizar su sistema ferroviario? ¿Por qué es un sistema que depende de los subsidios del estado?",reportaje,
27El Aeropuerto (turismo),https://www.youtube.com/watch?v=kdXcFChRpmI&ab_channel=ByeByeBarcelona Bye Bye Barcelona,Bye Bye Barcelona,ESP,"¿Qué problemas está generando el exceso de turismo en algunas ciudades? ¿En qué convierte las ciudades este modelo de turismo? ¿Qué efectos económicos tiene sobre la ciudad? ¿Cómo ha cambiado Barcelona los últimos años? ¿Cuál era su encanto? ¿Cómo eran antes Las Ramblas? ¿Qué papel jugaba esta calle en el siglo XIX-principios del XX? ¿Cómo era su tejido comercial? ¿Qué ambiente se respira ahora? ¿Pasean por ella los vecinos? ¿Es sostenible que lleguen más de 8 millones de visitantes al año en una ciudad de 1,5 millones de habitantes? ¿Por qué Barcelona es la ciudad que más le defrauda al turista? ¿Será que ellos también notan el parque temático en que se ha convertido? ¿Es sostenible este modelo de turismo? ¿Cómo y por qué acaba degradando los barrios? ¿Cuál es el proceso de destrucción del comercio local? ¿Es malo el turismo? ¿O lo malo es depender tanto de él? ¿Qué clase de turismo le interesa a una ciudad? ¿Todos los sitios se pueden beneficiar del turismo cultural? ¿Qué decisión tiene que tomar una ciudad o un pueblo al decidir su modelo de turismo?",documental,
27El Aeropuerto (turismo),https://www.youtube.com/watch?v=cVlUGP7_mVE&t=982s&ab_channel=EsquizofreniaNatural Esquizofrenia Natural Turismo,Esquizofrenia Natural Turismo,ESP,¿Qué papel juega el viaje en nuestra cultura? ¿Para qué viajamos? ¿Qué queremos obtener al viajar? ¿Qué efecto tenemos sobre el sitio donde vamos cuando hacemos turismo? ¿Nos sentimos mejor por haber viajado a más sitios que otra gente? ¿Se puede consumir un lugar o una experiencia? ¿Por qué queremos experiencias exclusivas? ¿Qué es el denominado capitalismo de la experiencia? ¿Qué clases de turismo existen? ¿Puede ser nocivo el turismo? ¿Qué es lo que nos lleva a viajar a otros países sin haber conocido la diversidad cultural de nuestro país? ¿Hace falta viajar a otros países para hacer un voluntariado? ¿Qué hace auténtico a un lugar? ¿Qué es lo que construye su autenticidad? ¿Es auténtico un lugar sin su gente? ¿Qué filosofía de viaje tenía Anthony Bourdain? ¿Existe un turismo que no altere los lugares donde uno va? ¿Somos todos turistas? ¿Incluso de nuestra propia casa?,presentación,
27El Aeropuerto (turismo),"https://www.youtube.com/watch?v=_wi6hXxLxFM&ab_channel=RTVE Turismo, ¿menos es más? COMPLETO / Crónicas","Turismo, ¿menos es más? COMPLETO / Crónicas",ESP,"¿Menos turismo es más? ¿Quiere decir esto que no se quiere turismo? ¿O que sólo se le quieren poner límites para que el ciudadano pueda seguir disfrutando de su barrio? ¿Cómo se puede restringir el número de turistas? ¿Si se hiciese, tendría efectos en los precios de alquiler? ¿Qué es el turismo diversificado? ¿Es el estado quien tiene que potenciarlo? ¿Cómo se cambia un modelo económico? ¿Qué es lo que hace que la única opción de la gente para sobrevivir sea alquilar una habitación? ¿Cómo hacer que salga a cuenta empezar otros tipos de negocio? ¿En qué condiciones económicas fue Mallorca un centro de producción industrial? ¿Qué es lo que hace que en mallorca no se esté invirtiendo en otras actividades?",reportaje,
27El Aeropuerto (turismo),https://www.youtube.com/watch?v=6cmEophGEAE&ab_channel=AnteojosSociol%C3%B3gicos,GENTRIFICACIÓN. Explicación en (casi) ocho minutos | Sociología Urbana,ESP,"Si es económicamente inviable abrir cualquier negocio que no vaya dirigido al turismo, ¿Cómo va a tener vida urbana sana el barrio? ¿Por qué, en algunos barrios arrasados por el turismo, desaparecen los comercios tradicionales? ¿Cómo se podrían dar las condiciones para que ambas partes pudieran coexistir? ¿No está ésta estrechamente ligada la vida urbana al tipo de comercio que hay en las plantas bajas? ¿Es vida urbana el paseo de miles de turistas? ¿Por qué da la sensación de que la calle se convierte en un supermercado, y antes no? En una calle llena de diversos pequeños comercios, ¿No se estaban vendiendo cosas también? ¿A qué conclusiones llega Jane Jacobs en su libro “Muerte y Vida de las grandes ciudades”? ¿Qué importancia tiene coexistencia y la diversidad de usos en una ciudad o barrio?",presentación,
27El Aeropuerto (turismo),https://www.youtube.com/watch?v=YOFWP0UPezc,La Marca Barcelona,ESP,"¿Cómo sería una ciudad en la que fuese fácil empezar un pequeño negocio? ¿Cómo tendría que ser ese sitio para que fuese posible, en un momento dado, encontrar un local más grande si quisiera expandirse? ¿Qué forma tiene una ciudad donde a las empresas les es fácil prosperar? Si a las empresas les va bien, ¿A la gente le va bien? ¿Por qué no? ¿Quién lleva a cabo las nuevas ideas si no es la gente local? Al fin y al cabo, ¿Qué es el pequeño comercio? ¿No es una pequeña empresa? ¿Cómo sería una ciudad que protegiese a las personas? ¿Sería una ciudad que también permitiese la sostenibilidad de sus negocios? ¿Cómo era la ciudad que describía Jane Jacobs? Cuando se urbaniza una ciudad con grandes espacios verdes y grandes torres de oficinas con un solo uso, ¿Se está urbanizando de forma capitalista? ¿O es solo que no se está entendiendo cómo diseñar espacios que faciliten la vida urbana y la emergencia de pequeños negocios? ¿Hay ideología en el urbanismo? ¿Quién crea realmente la “anticiudad” comentada por Oihane Ruiz en el vídeo? ¿Hubiera sido posible la aparición de este tipo de barrios sin una fuerte intervención estatal?",documental,
27El Aeropuerto (turismo),https://www.youtube.com/watch?v=hTzU3w-YMow&ab_channel=AlbaLafarga,¿De dónde vienen las ciudades contemporáneas? Industrias creativas con Jane Jacobs y THE OFFICE,ESP,¿Quién fue Jane Jacobs y qué explica en “Muerte y Vida de las grandes ciudades? ¿Qué teorías urbanas critica en su libro? ¿En qué piensan los urbanistas cuando diseñan nuevos espacios en una ciudad? ¿Qué es lo que hace que un barrio sea seguro? ¿Es bueno el espacio verde per se? ¿Debería ser una obra de arte una ciudad? ¿Qué es la cultura y cómo se ha usado como herramienta para cambiar las ciudades contemporáneas? ¿Qué son las “creative cities” y la “clase creativa”? ¿Cuál es la razón de la perdida de la identidad de las ciudades? ¿Por qué la gentrificación se ha apoderado de las ciudades? ¿Se puede revertir este proceso?,presentación,
28El Club de Fútbol,https://www.youtube.com/watch?v=nNuFBPwmws0&ab_channel=Axlan,PSICOLOGÍA ttras la VIOLENCIA en el fútbol y el NACIONALISMO,ESP,¿Por qué el fútbol despierta tantas emociones en el cerebro humano? ¿En qué se parece al sentimiento patriótico? ¿Qué hace que un grupo sea siempre hostil hacia otro grupo de personas externas? ¿Qué es el favoritismo endogrupal? ¿Por qué nos creemos más los argumentos de una persona antes que los de la otra dependiendo de su vestimenta? ¿Qué experimentos psicológicos se han hecho para estudiar los procesos de formación de grupos? ¿Qué es nuestra identidad social? ¿Por qué favorecemos de manera inconsciente a nuestro grupo? ¿Es el grupo como una prolongación de nuestro propio cuerpo? ¿Qué explicación evolutiva tiene el apego que sentimos hacia los equipos de futbol?,presentación,
28El Club de Fútbol,https://youtu.be/wenrVpS4fIQ Crisis del fútbol español,La burbuja del fútbol,ESP,"¿Qué cantidades de dinero deben los clubes de toda España? ¿Hay alguna liga en Europa que funcione bien económicamente? ¿Hubiesen desaparecido los clubes de fútbol si fuesen una pequeña o mediana empresa? ¿Cómo se pagará la enorme deuda de los clubes españoles? ¿Qué papel juega el fútbol en nuestra sociedad? ¿Se podría haber hecho de otra forma para que nuestros clubes fuesen económicamente rentables? ¿Cuál ha sido el problema? Actualmente, si un club no se endeuda ¿Puede seguir el nivel que le exige La Liga? ",reportaje,
28El Club de Fútbol,https://www.atresplayer.com/lasexta/programas/salvados/temporada-8/capitulo-10-ftbol-tambin_5ad095227ed1a88d4ef81296/,Salvados: El fútbol también es así,ESP,"¿Qué cantidades de dinero deben los clubes de toda España? ¿Hay alguna liga en Europa que funcione bien económicamente? ¿Hubiesen desaparecido los clubes de fútbol si fuesen una pequeña o mediana empresa? ¿Cómo se pagará la enorme deuda de los clubes españoles? ¿Qué papel juega el fútbol en nuestra sociedad? ¿Se podría haber hecho de otra forma para que nuestros clubes fuesen económicamente rentables? ¿Cuál ha sido el problema? Actualmente, si un club no se endeuda ¿Puede seguir el nivel que le exige La Liga? ¿Qué cartas juegan los ojeadores de los clubes por todo el mundo? ¿Cómo hacen para convencer a los chavales y sus familias para cambiarse de país? ¿Por qué se engaña a menores de otros países para traérselos a los clubes de nuestro país? ¿Es inevitable que se produzcan esas situaciones? El futbol es así, ¿Podría ser de otra manera? ¿Qué valores está aportando el fútbol? ¿A qué presión se somete a los menores en los clubes de toda Europa? ¿Está aportando valores el fútbol? ¿Cuáles eran los valores que aportaba en el pasado? ¿Cómo se podrían recuperar? ¿Por qué se dice que antes eran clubes y ahora son Sociedades Anónimas? ¿Cómo hacer para que el club de fútbol le aporte más al territorio en el que se encuentra?",reportaje,
28El Club de Fútbol,https://www.youtube.com/watch?v=V9yfdgetiGo&ab_channel=HERCULANO1922,ASÍ REACCIONÓ ESPAÑA AL GOL DE INIESTA CONTRA HOLANDA,ESP,¿Qué tiene un mundial para que se despierten tantas emociones? ¿Qué ocurre cuando se enfrentan dos países? ¿Qué tiene de especial el fútbol en un mundial? ¿Qué lo que lo diferencia de un partido entre clubes? ¿Es que una selección es un equipo formado por gente del mismo territorio? ¿Sería lo mismo si no fuese así? ¿Tendría la misma gracia? ¿Tendría sentido fichar a gente de otros países para el equipo de una selección? ¿Se disfrutaría igual la competición? ¿Nos representaría la selección? ¿Qué se podría coger del mundial para mejorar las otras competiciones?,reportaje,
28El Club de Fútbol,https://www.youtube.com/watch?v=B6oZFj48uUg&ab_channel=RafaelEscrig ¿SOLO JUEGAN VASCOS EN EL ATHLETIC?,¿SOLO JUEGAN VASCOS EN EL ATHLETIC?,ESP,"¿Cuál es la filosofía del Athletic Club? ¿Qué regla respeta el Athletic de Bilbao al fichar jugadores? ¿Por qué prácticamente solo fichan a gente de su territorio? ¿Cómo sería el fútbol si todos los equipos estuviesen formados sólo por jugadores de su provincia? ¿Cómo cambiarían las dinámicas del juego? ¿Qué beneficios les aportaría a todos los pequeños clubes locales? ¿Habría más posibilidades de que un chaval de la zona jugase en la liga profesional? ¿Nos haríamos más nuestro el club? Si todos los jugadores de un equipo hubiesen nacido en su provincia, ¿Cómo repercutiría en las escuelas de fútbol de la zona? ¿Se invertiría más esfuerzo en formación? ¿Qué provincia española ganaría la liga? ¿La que más dinero tuviera para fichar al mejor jugador? ¿O la que mejor cantera tuviera? ¿Se pondría más atención en las ligas de categorías inferiores? ¿Se competiría de forma más sana? ¿Qué valores se potenciarían? ¿Tendría España la mejor selección del mundo?",presentación,
